"Method","Error","Outcome"
"CS",3.05528790619388e-06,"Knee
Moments
Ad
Ab"
"CS",3.08567797032341e-06,"Knee
Moments
Ad
Ab"
"CS",3.09309270504964e-06,"Knee
Moments
Ad
Ab"
"CS",3.09430131750698e-06,"Knee
Moments
Ad
Ab"
"CS",3.0925146475256e-06,"Knee
Moments
Ad
Ab"
"CS",3.08300927057298e-06,"Knee
Moments
Ad
Ab"
"CS",3.07159333127255e-06,"Knee
Moments
Ad
Ab"
"CS",3.06217584089254e-06,"Knee
Moments
Ad
Ab"
"CS",3.05481339757537e-06,"Knee
Moments
Ad
Ab"
"CS",3.05143380800724e-06,"Knee
Moments
Ad
Ab"
"CS",3.0536497551425e-06,"Knee
Moments
Ad
Ab"
"CS",3.0614096088733e-06,"Knee
Moments
Ad
Ab"
"CS",3.07411219057861e-06,"Knee
Moments
Ad
Ab"
"CS",3.0897707674247e-06,"Knee
Moments
Ad
Ab"
"CS",3.10554272361459e-06,"Knee
Moments
Ad
Ab"
"CS",3.11661109832112e-06,"Knee
Moments
Ad
Ab"
"CS",3.1184625318116e-06,"Knee
Moments
Ad
Ab"
"CS",3.10712636234247e-06,"Knee
Moments
Ad
Ab"
"CS",3.08074735633829e-06,"Knee
Moments
Ad
Ab"
"CS",3.03974682018522e-06,"Knee
Moments
Ad
Ab"
"CS",2.98802539515646e-06,"Knee
Moments
Ad
Ab"
"CS",2.93023531298072e-06,"Knee
Moments
Ad
Ab"
"CS",2.87271649266846e-06,"Knee
Moments
Ad
Ab"
"CS",2.82294941821482e-06,"Knee
Moments
Ad
Ab"
"CS",2.78463584042524e-06,"Knee
Moments
Ad
Ab"
"CS",2.75984632965772e-06,"Knee
Moments
Ad
Ab"
"CS",2.75017367708646e-06,"Knee
Moments
Ad
Ab"
"CS",2.75608548797096e-06,"Knee
Moments
Ad
Ab"
"CS",2.77625964202058e-06,"Knee
Moments
Ad
Ab"
"CS",2.80399480659079e-06,"Knee
Moments
Ad
Ab"
"CS",2.83006252312823e-06,"Knee
Moments
Ad
Ab"
"CS",2.84969604546496e-06,"Knee
Moments
Ad
Ab"
"CS",2.86285369144052e-06,"Knee
Moments
Ad
Ab"
"CS",2.87288930185168e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",0.000102363257099536,"Knee
Moments
Ad
Ab"
"Nested ANOVA",4.30441791891592e-05,"Knee
Moments
Ad
Ab"
"Nested ANOVA",1.50240660805321e-05,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.43303001215725e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.83252655589841e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.42162218271455e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.43953041634933e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.53136361851296e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.95551280600284e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",4.36848883409698e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",4.28309478573744e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",4.04566361766476e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.86761426162106e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.57870528829675e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.33978982588325e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.24268677576434e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.16505354069659e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.07786127371802e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.05068463482336e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.07581682716059e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.11970997141721e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.20677119151301e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.30674934188598e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.40096334047826e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.47944522814933e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.52533433954581e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.55000738452111e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.54847004747559e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.54463064993841e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.55456991862967e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.57425414055294e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.60904366625922e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.63785895468416e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.64913052093946e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.66108098637624e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.70034133860409e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.74855699724938e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.75147032942363e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.72114515466489e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.68043036060245e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.71388716239588e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.69889534614495e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.6855467419683e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.73036268894405e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.69775410078737e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.51449430009479e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.23882851392391e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.95500920253514e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.73068022556742e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.57670887469949e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.51143527536589e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.5019872261249e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.53694561943225e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.61466465114037e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.64378471357782e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.60669757699391e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.65353908371454e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.72679274757802e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.72844635459923e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.79071243398402e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.97308546436208e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.12692649593243e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.01607065273873e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.99825242216526e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.10132372924953e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.09547371460895e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.05035532244846e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.05528790619415e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.085677970324e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.09309270504979e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.09430131750646e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.09251464752559e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.08300927057308e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.07159333127221e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.06217584089209e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.0548133975754e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.05143380800796e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.05364975514187e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.06140960887374e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.07411219057763e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.089770767425e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.10554272361449e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.1166110983212e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.11846253181197e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.10712636234279e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.0807473563378e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",3.03974682018618e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.98802539515727e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.93023531297969e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.87271649266909e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.82294941821516e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.78463584042598e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.75984632965799e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.75017367708696e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.75608548797129e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.77625964202098e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.80399480659061e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.83006252312823e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.84969604546529e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.86285369144084e-06,"Knee
Moments
Ad
Ab"
"Nested ANOVA",2.87288930185115e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.000105682637524412,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",4.07453835659026e-05,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.10416844344796e-05,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",2.72039271620795e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",2.2761712849459e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.87180443928549e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.51855596374307e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.49537555934192e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.83730255519529e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.94553762370306e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.79475115331516e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.75801835500141e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.70386828673913e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.58803804288103e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.52665595855973e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.63081748071759e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.63474229278413e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.51704980013094e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.41447689114479e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.35859579961068e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.39553566036711e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.50387439633956e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.66037148372772e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.76996283941197e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.83142082945517e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.84790249232268e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.81875905803924e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.77317321824712e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.74912636174002e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.77900561221908e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.82004664997092e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.82836456677027e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.79110995295153e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.68288688046331e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.56807246562726e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.5445512508059e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.55393404328547e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.50466206374323e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.49437794445595e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.43141894569177e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.39136155839794e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.41318403913284e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.40890642972232e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.37908007538767e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.41523079569516e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.35412844491569e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.26231951838097e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.19611072326664e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.22747270068194e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.3435796853881e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.50597974059866e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.6908893371667e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.83651521732069e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.93785712035438e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",2.01511022435701e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",2.14096082378652e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",2.36787160991973e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",2.25681934992734e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.79932487094757e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.32904073253436e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.24408328393412e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.37152913128009e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.23530448722638e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.27392453943147e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.37987324554452e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.36523882462869e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.31024288123609e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.29010092206747e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.28393521657762e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.27227857834299e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.26330952645992e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.25869208537122e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.25483639896794e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.25303299663059e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.25383881471019e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.25495016263408e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.25632985298612e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.25819481301215e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.260432030286e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.2635221528552e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.2683673402137e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.27509519636873e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.28333124811857e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.29180871807647e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.29859083121656e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.30093495214969e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.29668516580266e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.2851418533551e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.26636895378935e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.24235952056832e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.21803817530087e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.19711880538782e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.18287147289491e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.17738390817522e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.18296390991368e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.19178719424431e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.20581081511606e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.21717173097751e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.22040390017732e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.21685959674108e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Random)",1.20765769941406e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.000105682637524412,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",4.07453835659026e-05,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.10416844344796e-05,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",2.72039271620795e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",2.2761712849459e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.87180443928549e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.51855596374307e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.49537555934192e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.83730255519529e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.94553762370306e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.79475115331516e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.75801835500141e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.70386828673913e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.58803804288103e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.52665595855973e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.63081748071759e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.63474229278413e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.51704980013094e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.41447689114479e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.35859579961068e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.39553566036711e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.50387439633956e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.66037148372772e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.76996283941197e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.83142082945517e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.84790249232268e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.81875905803924e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.77317321824712e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.74912636174002e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.77900561221908e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.82004664997092e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.82836456677027e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.79110995295153e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.68288688046331e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.56807246562726e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.5445512508059e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.55393404328547e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.50466206374323e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.49437794445595e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.43141894569177e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.39136155839794e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.41318403913284e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.40890642972232e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.37908007538767e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.41523079569516e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.35412844491569e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.26231951838097e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.19611072326664e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.22747270068194e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.3435796853881e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.50597974059866e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.6908893371667e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.83651521732069e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.93785712035438e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",2.01511022435701e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",2.14096082378652e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",2.36787160991973e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",2.25681934992734e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.79932487094757e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.32904073253436e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.24408328393412e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.37152913128009e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.23530448722638e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.27392453943147e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.37987324554452e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.36523882462869e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.31024288123609e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.29010092206747e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.28393521657762e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.27227857834299e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.26330952645992e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.25869208537122e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.25483639896794e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.25303299663059e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.25383881471019e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.25495016263408e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.25632985298612e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.25819481301215e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.260432030286e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.2635221528552e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.2683673402137e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.27509519636873e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.28333124811857e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.29180871807647e-06,"Knee
Moments
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",1.29859083121656e-06,"Knee
Moments
Ad
Ab"
